time,vehicle_count,avg_speed,speed_std,avg_acceleration,acc_std,avg_co2,avg_fuel,sudden_brake_count,CS,RS,ES,TIS
1122,301,2.045884157982043,4.482722111895165,-0.0412307187672402,1.106702670547265,1884.7510307945784,611.0183676295907,12,0.45063548545179005,0.4860828932099201,0.08872328727909021,0.35269604832741913
1123,301,2.0334609702768818,4.524729365651578,0.0353225555279707,0.9155987752562428,1945.1451831423103,630.5976273717077,8,0.4524997975865337,0.33064914618944524,0.10345435393757088,0.3112309690727183
1124,301,2.022649267849199,4.630871834768226,0.0292825237945021,0.981940551382443,1990.419820675256,645.2746202273958,9,0.45413475064670733,0.37019612522138706,0.11449741738154844,0.3270619630395636
1125,302,2.1285810806745387,4.86801466431302,0.1126293269572898,0.888053301973373,2092.5990410915274,678.398770993819,5,0.44007509892103963,0.2183678119767659,0.13942023770300907,0.2833664544723484
1126,303,2.255358014263603,5.099028797586641,0.1338019536572977,0.8233225917441053,2136.1036549541777,692.5024045275338,3,0.4241731805609709,0.14179399302664017,0.1500316510502435,0.2572169654474535
1127,304,2.3759730245608743,5.26790043885943,0.1280339511336648,0.8399293618371878,2096.4476744075346,679.6465139598943,5,0.4102191437839348,0.21658305919476958,0.1403589879296932,0.2711702716509128
1128,305,2.4269518923954663,5.242117640555957,0.0587689433249552,0.9870446841401084,2013.494202375844,652.7541573905982,8,0.40539273669142795,0.3332988312377162,0.12012543554031645,0.298184374709981
1129,306,2.428013536104771,5.182976793903148,0.0089928590439303,1.063647509450715,2014.962800365311,653.2297268592348,13,0.4066095478643348,0.5215727130088968,0.12048355031461662,0.35526069814278793
1130,307,2.3642085112697657,5.065251620090973,-0.0558961859551854,1.1301844088417266,1908.431288338156,618.6942674012432,15,0.41577750603673225,0.5982135173538617,0.09449907740100615,0.37412478084115325
1131,308,2.331570740586255,5.081367361968844,-0.0249617690235436,1.1341116049894753,2032.6079392177965,658.9507422711345,15,0.4212782951328897,0.598359163662753,0.12478758545612455,0.38545534278881916
1132,308,2.2985438594468137,5.081192191577879,-0.0219566241111027,1.087888286602812,2009.896813792717,651.5882616073768,13,0.4255423016016424,0.5224717207447043,0.11924804069520031,0.3627328490726283
1133,310,2.2680388933096416,5.050794421107373,-0.0156756509149344,1.1190384356649077,2036.247744300276,660.129970334152,15,0.43237639550944423,0.597800151229245,0.12567524920137016,0.3899931783329622
1134,311,2.1865292504239533,4.915818448431699,-0.0742169133252069,1.07847494291934,1879.2626545059047,609.2389608925821,12,0.4449992994334917,0.4850360230810237,0.08738456490357853,0.34972589616877736
1135,311,2.1253613899421007,4.765802375972948,-0.0526585702543735,1.0233568411352674,1863.3555868853507,604.0820939032099,10,0.45379836196986334,0.4088187029881456,0.08350459759044082,0.32921633496152125
1136,312,2.058221148315607,4.596815732580568,-0.0175596571675006,1.0922565898865018,1911.0284122896776,619.5365482715916,13,0.4653680360409958,0.5226337262125879,0.09513261422746475,0.37147711654841414
1137,313,2.087633081659402,4.662435914037046,0.0359877197601395,0.9543836266231892,1966.178514465079,637.4152669957484,9,0.4623832911430062,0.3691741328826849,0.1085844903016405,0.3282809034125001
1138,314,2.1411546552342537,4.804711715646599,0.0601700865737661,1.0242670816040818,2074.9701359925625,672.6826682757611,8,0.45589316087870385,0.3346792829887241,0.1351200977276263,0.3232970785663867
1139,315,2.2631387517104344,5.057665457783566,0.1287814128420038,0.9374613449961036,2187.865162968544,709.2820831964116,6,0.44009095360151934,0.25728677661128985,0.16265690691337795,0.3020194864980081
1140,316,2.357075482830859,5.235546871799056,0.1010985626131789,0.8843483835643392,2093.445004518853,678.672987162289,5,0.42902026909375013,0.21823040919098238,0.13962657428242856,0.27896520267952335
1141,317,2.4334484959391984,5.361280252546766,0.0838085824548092,0.9011806229397292,2089.6941313309426,677.4565289619928,6,0.4207168334640754,0.25594124838896,0.13871159406735134,0.28668258612252356
1142,318,2.5161837353973557,5.555484152139876,0.090387593218972,0.9058482205409808,2180.638068304864,706.9384888381832,7,0.4120195799544997,0.2932009425188708,0.1608939902856502,0.3010363118231562
1143,318,2.4263613072228094,5.362382039840889,-0.0369503697066842,1.0366386809812331,1856.7753441881116,601.9487766804388,11,0.4229409738455522,0.44639786997849834,0.08189956375907041,0.32766561965949154
1144,319,2.4471130454147025,5.388888869906515,0.0283578864903972,0.9733823427881207,2035.947463483184,660.0327103058946,9,0.4217035740761484,0.3698787304578993,0.12560202235585632,0.317325655474586
1145,319,2.4535320584082894,5.4270459230423365,0.0140021849092824,1.041950201979181,2053.5225829891074,665.7308174072532,12,0.4209112355062036,0.48368144503067767,0.12988894026458112,0.3524356097910591
1146,318,2.366495424421776,5.295427996832969,-0.0550514061701151,0.941812786120188,1855.32469163915,601.4789441342214,9,0.4305436449444595,0.36870792328936663,0.08154581126540517,0.30729357834421533
1147,317,2.249707538967826,5.070518320984892,-0.0518954088454012,1.053128815324348,1893.8781188222551,613.9774305521963,15,0.44476385533907464,0.5953557882379719,0.09094955086645651,0.38379714386695835
1148,319,2.248186511080734,5.020944819895659,0.0125837215735217,1.0068557122700914,2000.615404630292,648.5791990926738,10,0.447810623558034,0.408206732406251,0.11698414132153688,0.33668151154154996
1149,320,2.290117390913045,5.0583419975245,0.0489564626794382,1.0170852217527415,2021.3063600054452,655.2872865995438,10,0.4434451425379248,0.40858611001864004,0.12203103273865178,0.3365631998423575
1150,320,2.3081366069803084,5.04242479572986,0.0842429804007663,0.985869862789326,2074.0825981006124,672.3961776913294,7,0.44100473746225805,0.29616867226457505,0.13490384220854068,0.30572364932683793
1151,319,2.32160721278231,5.03471510038886,0.041261370934315,0.996728288852284,1981.8180946055209,642.4856015746943,10,0.4378108340632471,0.40783114081777677,0.11239924730963216,0.3311934500635215
1152,320,2.350093678123492,5.052988557499435,0.0357414878811257,1.043471340872224,2030.7312069612456,658.3424289677195,13,0.43542407657183296,0.5208244477401224,0.12432984117791247,0.36771591730414366
1153,321,2.3582865586157893,5.05167438185446,0.0155140445986019,1.0075561045685708,1992.4140708841144,645.920434136269,9,0.43572230522673006,0.3711461187107386,0.11498371600861305,0.32012787250649755
1154,322,2.389275158720237,5.1425543194984,0.0383124714044968,1.0262678799851075,2092.4500062778566,678.3503351043504,10,0.4330556346489183,0.40892666348911555,0.13938386368800795,0.33771541201270433
1155,323,2.537706382819012,5.453928810703113,0.155828360813079,0.8880363166394244,2292.784289534871,743.2944916378458,4,0.41599560424770493,0.18128059319194462,0.18824803338507382,0.2772568296721875
1156,324,2.5991369853478146,5.6306696898282045,0.0692630296362686,1.0399703399411837,2205.743357605958,715.0773023467311,10,0.41009692260810865,0.4094348409878323,0.16701753912135606,0.336974483076
1157,325,2.6947886719143668,5.735308935701687,0.1036490311368529,0.989957290663434,2178.990494586628,706.4048688212206,8,0.4006082209822035,0.3334068498783481,0.16049221537735722,0.30841300796959303
1158,325,2.7222490603620493,5.777628088405776,0.0274603884476826,1.0953444115260114,2169.2595201916693,703.2495601689315,12,0.39761894589833363,0.4856616541274707,0.15811856781639302,0.3521816449424926
1159,327,2.7182825183338544,5.856977757633599,0.0126832993195851,1.0134081335334957,2120.1045604541478,687.3159513314009,12,0.40052576207357593,0.482622917073112,0.14612928266113465,0.3488359647497044
1160,328,2.667016057034728,5.793193652334074,-0.0429790145968892,1.0636668627257213,1972.7519543391895,639.5457710826472,12,0.40744561477197877,0.48448684189912555,0.11018775287767336,0.34138062434183114
1161,329,2.6557324613834776,5.80460456350658,-0.0031771638669496,1.0463462450078778,2068.544933395616,670.6003631155088,11,0.4099774495786773,0.4467578904143549,0.13355301861228186,0.33808425253946195
1162,329,2.617906168488923,5.763870994582343,-0.0078662848166099,1.0983001753114368,2087.483586339001,676.7400339318594,14,0.41431184822470635,0.5599444510371875,0.13817243460734493,0.37515980498324225
1163,330,2.572390406604259,5.718103273157384,-0.0375827128892428,1.0716242050086466,2024.0066371412915,656.1623048435516,14,0.4209385068580613,0.5589551302942137,0.12268960054497745,0.37286882199498184
1164,330,2.529675819403196,5.703743383721781,-0.0046046021519549,1.0675755766315644,2046.9444478561331,663.5983092740312,13,0.42608803334847833,0.5217183916214347,0.12828444367953581,0.36543606392968253
1165,329,2.4607433084331576,5.520432563598338,-0.0182659865158663,1.0487389565841878,1929.0571923524783,625.3806850713751,13,0.4333353302235468,0.5210198056382873,0.09952999481240207,0.3594990722246255
1166,329,2.3341544624964987,5.296663248392692,-0.0541138374755382,1.0966109913244884,1898.122082150116,615.3525819926015,14,0.4499620704806825,0.5598818049651603,0.09198458928797563,0.3755447464682138
1167,331,2.2653880001811504,5.164439419997719,-0.0546628099739801,1.0556971446426453,1846.388873591646,598.5814503817397,14,0.462355926239782,0.5583644499547236,0.07936612053618719,0.376261541643186
1168,332,2.2184933211616253,5.021172861110575,-0.0400712211876537,1.007066818725763,1840.1741422472592,596.5678287859362,10,0.4705907267858559,0.4082145616245775,0.07785046161300314,0.33405579768561655
1169,331,2.157369648024724,4.840894744121442,-0.0241710050649051,0.9865899379331992,1806.2711819124647,585.576223940991,12,0.4783307544507662,0.48162832167900466,0.06958090283110152,0.35669506913333837
1170,332,2.13703734156461,4.705212123005835,-0.0138342051106424,1.0128096564387463,1829.552058864895,593.1228334286474,10,0.4829291491084182,0.40842754388570973,0.07525931201479527,0.3382777164135188
1171,333,2.154541896783208,4.654153278795446,0.0239220847728466,1.0649767279945055,1911.464574369583,619.6767542032221,12,0.4816841947490757,0.48453542033380664,0.09523878095682983,0.36660593828682125
1172,333,2.2448530764557124,4.795833629130013,0.1258728504633885,0.9600500402102276,2075.8779217192355,672.9774494892534,7,0.46815022227201725,0.29521110312023047,0.13534161001894832,0.3164259028505605
1173,333,2.2812064989090635,4.827855117893733,0.0756359776566394,0.9598413606268408,1951.7636330074176,632.741355743429,6,0.46291262847201187,0.25811677504959407,0.10506834324110588,0.2941205868760148
1174,332,2.3363124737708927,4.9728469358600575,0.1022953120727336,1.0662519424142114,2150.312194976734,697.1072719440791,9,0.45381020255134485,0.3733229471165208,0.15349707226732492,0.3395700868356917
1175,332,2.3283521817810926,4.992341893080591,0.0601605910698981,1.013069171401466,1975.6628842339453,640.4889677893808,7,0.45490653423721467,0.29717740184026065,0.11089768127003681,0.3043851386279751
1176,332,2.340735665064227,4.922050362149092,0.0123834832831346,1.134574905141045,2010.6843797331244,651.842860750471,12,0.4532032764008183,0.4871165793148179,0.11944000703642582,0.36324828646570045
1177,331,2.3356227727111407,4.97862608970248,0.0300274793539808,1.0933835236900014,2049.536740812837,664.4373752294406,12,0.4525239837708881,0.48558893148650245,0.12891649845302375,0.3653612224902131
1178,332,2.325919636850139,4.922421473302563,-0.0026681275094616,1.029507496450505,1931.2092262396047,626.0784558989623,10,0.4552426035102417,0.4090468098130212,0.10005492756341355,0.3348275626170272
1179,333,2.339759000000768,4.99763352225993,0.0208241068048335,1.09160031125031,2060.8011042523635,668.0896649826051,11,0.45471644126047633,0.4484362093631829,0.1316641392846554,0.355916681098542
1180,333,2.334430814584457,5.032925749188546,0.038998313799336,1.0408042257344332,2031.378130788166,658.5520829647107,10,0.4554503762634331,0.4094657669674,0.12448762242911185,0.3423661673243268
1181,334,2.384209661618579,5.1365528160614575,0.0567681608502434,1.00199252790387,2062.8534337197566,668.7551254066716,9,0.45004478707372275,0.3709397846304019,0.13216475496439978,0.3309492767079296
1182,335,2.4419563232805537,5.273030883842224,0.0648637054280005,0.9607415553803472,2078.7835582236166,673.919571717978,7,0.4437556348252398,0.2952367490590329,0.1360503654528099,0.3068883882836487
1183,334,2.45566247005819,5.365691437646595,0.0923519249645018,0.9511373289959996,2101.25480657572,681.2041418231541,7,0.4406443494939206,0.29488056106382965,0.14153137387445097,0.30718132027905243
1184,334,2.493307339272905,5.418312226317626,0.086691272789941,0.9256117084972636,2092.896202836371,678.4944075280424,5,0.4358464071588543,0.21976072515763115,0.13949259096993938,0.2821145577018129
1185,335,2.498020989618257,5.462779468892723,0.0121563588207941,1.1184614914778257,2119.6791053428924,687.1763976119886,15,0.43656980116201366,0.5977787543373855,0.14602520828779364,0.3977691092523592
1186,335,2.4655875574107142,5.4310108072218215,-0.0228158440637556,1.1175321450409432,2040.419836093016,661.4827120386213,14,0.44069846294284476,0.5606576991914507,0.12669292105502272,0.38248457125107993
1187,334,2.428213374377024,5.426117891003002,-0.0040073278402089,1.0480702752424207,2047.521144410411,663.784800886646,14,0.4442092402347549,0.5580815953850136,0.12842502259777464,0.3836356814887384
1188,335,2.442762234236429,5.507681965913166,0.0217972579918736,0.9575057447018208,2081.5348025029084,674.8119031291525,8,0.44365068291231,0.33220333273550473,0.1367215104617433,0.3181377261240984
1189,336,2.37492082976925,5.507842356641997,-0.0193322387647057,1.0323143913953226,2041.6413318752889,661.8790151321053,12,0.454025916549592,0.4833240856852528,0.12699091888275094,0.36470486799023794
1190,338,2.362111615312616,5.497441724329824,0.0012435715183319,0.9798988018150622,1994.327007564269,646.541212732095,11,0.4585134150474648,0.44429358140808234,0.11545042522669856,0.3513285680094202
1191,338,2.357206032598817,5.489490290079123,0.0288154028362419,0.9906842146998108,2058.1588318489794,667.2346956163751,10,0.459190102398443,0.4076069867246645,0.13101994891834806,0.34526412165228093
1192,339,2.366506539178675,5.398901697486855,0.0162539167055178,0.9308021100719188,1916.6768687503927,621.3685833075828,8,0.4592771757850221,0.3312129860170054,0.09651051740799146,0.3120279213415079
1193,336,2.2210263543259585,5.164231528757543,-0.024476572042694,1.0621841228723927,1987.511313919215,644.3321491025486,13,0.4759375783780858,0.5215184409925282,0.11378806898210829,0.38096698434362525
1194,338,2.199279299826009,5.146488694090101,-0.0086048867228725,1.0104837232179402,2034.767379448046,659.6515651576198,12,0.4820836489913974,0.48251446067009063,0.12531444464010025,0.3751821311896162
1195,339,2.184645105132505,5.198676751878907,-0.0081466451364949,0.9548490835650072,2002.850393882061,649.3044396521001,10,0.48576648802451367,0.40627798394964115,0.11752941432582172,0.3514488146924443
1196,339,2.118330523391624,5.181363731699551,-0.0247886068188122,0.9631568749348484,1946.2234905430985,630.9466882653775,11,0.496194377575768,0.4436726804492065,0.10371727453758531,0.36269473752634473
1197,340,2.105339427750369,5.183966061941914,-0.0067607117489261,0.9025206426830102,1917.7903728354815,621.7296013000202,9,0.4997727949468095,0.36725071172041257,0.09678212371371013,0.33911896860896057
1198,341,2.0883347744745024,5.171336652258455,-0.01083063735871,0.9112022387257231,1936.1089366061549,627.6684953475051,9,0.5040414275211016,0.36757268250346886,0.10125033657029191,0.3422634767305689
1199,341,2.1066194513661025,5.224786595181259,0.0182846768915997,0.9526038126645064,1993.550850542536,646.289777611912,10,0.5010477837661333,0.40619471451088235,0.11526114321478076,0.3568558708241523
1200,341,2.053484142551135,5.179500975392812,-0.0192097000922572,0.9784058577026372,1948.042659710499,631.5372903397866,12,0.5098466099622694,0.4813248020603233,0.10416115332013502,0.37958443059904523
1201,343,1.997794221311583,5.147295366175519,-0.0437162527698661,0.9323717033305948,1912.4891003664177,620.0114712764089,11,0.5224764894218489,0.44253096344703585,0.09548915292104057,0.37039663067916245
1202,344,1.9334014436861724,5.083230377889683,-0.058585236284388,0.9707697326101196,1878.43476083701,608.9710085201322,15,0.5356167294982377,0.5923013707987322,0.0871827105539811,0.4180919162051091
1203,343,1.869860687589602,5.015192331874443,-0.0354182955420079,0.9657446316129852,1892.2724060086052,613.4572791467987,12,0.5459721013249786,0.48085524037391436,0.09055796763023684,0.3898128029312368
1204,344,1.8670707643450108,4.969280043489951,0.0389204473099624,0.940497908714297,2005.5178442089093,650.1695802966593,10,0.5481145375849346,0.40574574782834194,0.11818011599925395,0.3764235741822526
1205,345,1.869645372225461,4.948175547239294,0.0079864071973918,0.8965753660915874,1923.739301540477,623.6581684514455,12,0.5492239106888224,0.47828998826200064,0.09823315491933717,0.39264650722993033
1206,346,1.9009257112012543,4.887224073361273,0.0366839383174856,0.8816558210687657,1903.38182209608,617.0591665308914,10,0.5448401705548183,0.4035634955163607,0.09326778313528652,0.3669854518174215
1207,347,1.9322698308334376,4.918057461881203,0.036822291710573,0.9201830858475089,1982.7439671671088,642.7871750762763,10,0.5405381031595964,0.40499234034498416,0.11262534232425937,0.37150054606461164
1208,346,1.8544920820313344,4.6029201843262975,0.0135374774481155,0.8295550932766723,1830.9440114810127,593.575898659004,8,0.5537776314541216,0.32745807953215017,0.0755991634750777,0.342428225483817
1209,347,1.8288568117304225,4.543886395855448,-0.0202909127158075,0.8748152971742581,1821.5336737003047,590.5256536290284,10,0.5604659635513697,0.40330980381912057,0.07330392970686637,0.36717050547834396
1210,348,1.841235916093704,4.591549165561171,0.0176344400291735,0.8758590832784259,1867.2455107337555,605.3442185332457,9,0.5596253591526393,0.36626192542849567,0.08445360261073886,0.3590648020728261
1211,347,1.8410651073658864,4.611247539596974,0.0675334765507358,0.7617703889932134,1926.212469500973,624.460471976917,5,0.5580378821746341,0.2136844095034412,0.09883649529880642,0.31697142431052794
1212,349,1.856161059926812,4.638778124794666,0.025646468935515,0.7917625542071701,1879.7597922229968,609.4014662136707,6,0.5582898402179719,0.25188330546037874,0.0875060708555232,0.3251327489819594
1213,349,1.8812138476410305,4.719689180431796,0.0597792720163321,0.8660582001188858,2024.433472922501,656.3017149917969,7,0.5533954997697521,0.29172526639087587,0.12279390279136056,0.34571395066257177
1214,350,1.9274789033477429,4.751641644398198,0.0516399524142582,0.8421427955894139,1961.261879832835,635.8226146416903,8,0.5461508336031063,0.3279249144724736,0.10738548255658302,0.34905345254995956
1215,351,1.9705740566130352,4.847172215526467,0.0485865461523233,0.9242153936088316,2068.3353203653683,670.5335814317324,9,0.5397117932137175,0.3680552960283476,0.13350210682985386,0.3663519381429475
1216,351,2.0008096935827835,4.885912782891611,0.030235636969748,0.963676016716324,1980.7529651441785,642.1405570532662,11,0.5342275301542952,0.4436919336470144,0.11213949389412313,0.3804404403240594
1217,351,1.963659587026585,4.872630298364187,0.0050656609583516,0.9805151977589638,1983.3423537679628,642.9803104865234,12,0.540981689235023,0.4814030302877513,0.11277114032390056,0.39464492687750474
1218,352,2.0107308157722428,4.974854384401468,0.0526498071178923,0.9113282648735312,2046.7725325345905,663.5425408124992,9,0.5339820250247865,0.36757735638339784,0.12824250442875382,0.36233876825356015
1219,353,2.0715508415608603,5.116754471640428,0.066516147079757,0.9756465110722696,2140.3466390595804,693.8776210781049,10,0.524817500742984,0.40704928959288056,0.15106652109268812,0.3773617435028642
1220,354,2.061169011700221,5.106207397932005,-0.0045299913251566,1.002283499827281,1980.3874289007424,642.0221397911356,11,0.5281177721149827,0.4451237534999434,0.11205034987533224,0.37839933985857577
1221,354,2.1089955498856425,5.162583729778264,0.0478265381854215,0.9848688657939696,2084.1469132725147,675.6587195878542,9,0.5199230227145086,0.3703047264140106,0.13735864330671674,0.3602682200020217
1222,354,2.175789330087608,5.264243160548038,0.1061586258618142,0.8985325659190933,2132.199759868566,691.2363726633477,8,0.5088914260021813,0.33001621870041564,0.1490793528235355,0.34728524185805787
1223,354,2.169890153509588,5.189432061497367,0.0141206285640502,0.932273493332839,1966.6271323426968,637.5611772502735,11,0.5098470116913758,0.44252732117322746,0.10869400211708109,0.3693052016636429
1224,354,2.132155441957795,5.070010296595377,-0.0269961777238388,0.9737462720316772,1894.410061388804,614.1496318848997,11,0.5160446703582865,0.4440654050655772,0.0910792538570628,0.36696126582010663
1225,355,2.043827072283964,4.8072777759756695,-0.0823222980063443,1.1498952442896926,1871.117571145655,606.5977529956965,19,0.532666202967352,0.7472908804310412,0.0853977348890215,0.4628730657829596
1226,356,2.0553230797892685,4.843758325956023,0.0172370947870012,1.065361399962262,2060.5069179289176,667.9941056672807,13,0.5321524201853152,0.5216362753616441,0.13159234831269928,0.4088295551764291
1227,357,2.0534000513538886,4.903665081513607,0.0038341790710325,1.0721325765558374,2032.266816776332,658.8398142515707,14,0.5339991037330247,0.5589739840607708,0.12470431796383696,0.41870313210059223
1228,357,2.121895698795051,5.021687157115629,0.0684956474411626,1.0129536858164792,2102.011029356865,681.4491975815748,11,0.5221823014091093,0.44551947430074956,0.14171580893261101,0.38504350553365185
1229,357,2.149132058280113,4.983763427197111,0.0521490640385422,0.9668704829627658,2006.9285663777744,650.6266282635382,8,0.5176263520449094,0.3325506389331392,0.11852415842102093,0.3423729800242118
1230,358,2.149711736374563,5.026386858665201,0.0065828402684172,1.0191734019147458,2004.1274088175528,649.7181892211319,11,0.5189927571141533,0.44575014235449156,0.11784085238966156,0.3766744012689073
1231,359,2.158164317860958,5.111307970430025,0.0144406364623684,0.990562925993522,2026.5055631521996,656.9719812796894,9,0.519050035580794,0.3705158996835568,0.1232990436326262,0.3557644972271725
1232,359,2.0991398841442286,5.0868514600244685,-0.0200814879837283,0.9625847193551906,1935.7636696889567,627.5557216907176,12,0.52902293073676,0.48073805000718617,0.10116596570188263,0.38618037700742464
1233,360,2.036173517580267,5.069720700790276,-0.0571354224413384,0.9777218670170418,1863.1152384141687,604.0048569508768,14,0.5416065314417493,0.5554726128924339,0.08344609849778854,0.4083182259937665
1234,359,2.076425976805573,5.17232297789774,0.0410901700516871,0.8293537936609386,1939.574757976148,628.7914492583503,7,0.5329626885600836,0.2903640251593399,0.10209558692008151,0.3309229590478598
1235,360,2.134792117312148,5.279149599513082,0.0641339904421455,0.795724514168842,1928.8461500629792,625.3135676550704,6,0.5244236150917391,0.25203024104054406,0.09947875791927946,0.3152221457246427
1236,361,2.204238549208937,5.430368914551492,0.0753599834682916,0.8232332718842874,2055.7561599081555,666.4553366725612,8,0.5143958278288414,0.32722362474134514,0.13043382025575856,0.34305556463066766
1237,362,2.221448505330549,5.454481696948961,0.0232990128873825,0.8477226285780303,1968.2309822533423,638.0817726515284,7,0.5130532085277084,0.2910452625876871,0.10908532399124021,0.32526045938476156
1238,363,2.165244924613035,5.273543533000862,-0.0500838878653638,0.9751591233437248,1821.593098510028,590.5440353494968,11,0.5237000143008733,0.44411780290130276,0.07331826163485058,0.36471082508119534
1239,363,2.086427353767877,5.058490520352497,-0.0788175708451582,1.042365346777439,1790.7403506751748,580.5418530402754,15,0.537190797643219,0.5949566079053002,0.0657928018157324,0.4131011419735974
1240,364,2.0009418285587404,4.830620919914024,-0.0797535819295547,1.0103327517794656,1773.3533191388942,574.9054227879292,15,0.5541590315953043,0.5937686282245965,0.06155189047464566,0.41825976824789435
1241,362,1.763218082872354,4.472137687785502,-0.1195320120531662,1.0515164770972727,1743.6342490987513,565.2709027870142,15,0.5988946518258389,0.5952959921130463,0.05430297682952021,0.4344375514131055
1242,362,1.6810525450411695,4.321528267398845,-0.035318483623553,1.030973436443144,1869.045307979183,605.9271487916243,14,0.6173894102150914,0.5574475319537151,0.08489249994887081,0.4396577736568123
1243,364,1.6350922110813213,4.203429051033569,-0.0367237815145671,0.9793040095707292,1780.620884231797,577.2613871172438,13,0.6317339758055912,0.5184447003061107,0.06332454028042442,0.427224362498197
1244,364,1.676867916622503,4.327220285823965,0.0417757055411817,0.9682927426193992,1949.5443969370297,632.0227644118532,11,0.6218034259884322,0.44386315226244594,0.10452719675055955,0.4132384750992745
1245,363,1.6663304928013107,4.33866876434586,0.0335667051286282,0.8212345316630705,1840.81396162072,596.7757385366912,7,0.6225512877608094,0.29006290942780494,0.07800661293768506,0.35944137181397073
1246,363,1.6199357516671755,4.162521486873928,0.0451675816733291,0.8565890416076932,1841.9067257960512,597.1293243210723,8,0.6336568777978686,0.3284606764590767,0.07827302995193068,0.3754828630424497
1247,365,1.6007336321706696,4.052891725566544,0.0263650430568076,0.8367753637777787,1771.802052645019,574.4021281830337,6,0.641911716539188,0.2535526770222099,0.06117344124121909,0.3511825220947039
1248,366,1.595727477568855,4.008792890054244,-0.0006325654428783,0.947235006282051,1825.172130461869,591.7038450836434,11,0.644933209352309,0.4430821926526494,0.07419115414920076,0.41315528778147864
1249,367,1.6310179330358494,4.11255379685336,0.0396384867410241,0.9320753612017368,1918.1035279926552,621.8311641309353,11,0.6379718821630623,0.4425199731283419,0.09685851458121673,0.41700229917809256
1250,368,1.6795845231993975,4.212433935343203,0.0529987041120151,0.8235413526967388,1867.1267493465543,605.3052978355439,7,0.6280448168762881,0.2901484615510466,0.08442455764138154,0.3635898325082437
1251,369,1.6912298971834092,4.26630880303967,0.0161970935590779,0.8027938518967225,1806.1087038880837,585.5244138947312,6,0.6270189886155247,0.2522924186623473,0.06954143106454519,0.34735775036427763
1252,370,1.7114306210473311,4.381240593777794,0.0247716154779308,0.8207757344816549,1855.6590453039496,601.5879356564055,8,0.6240123078458177,0.3271324830620937,0.081627475250116,0.37223291063199
1253,371,1.7195782210800858,4.378847107223093,0.0127606205746613,0.8749692488454176,1824.125722806785,591.3649451501306,10,0.6238229107272153,0.40331551336145266,0.07393598111235207,0.3927046126330275
1254,370,1.6196861644553633,4.2768941893444605,-0.0345974797475594,0.8181841209649942,1732.9059336162638,561.7941524611936,8,0.6460265972341964,0.3270363689571258,0.05168641007511945,0.37202747260335217
1255,371,1.5886928008316887,4.2759505184190845,-0.0266276327221775,0.8196372353829346,1761.37563148434,571.0228864724266,11,0.6555956009219118,0.43835002658427935,0.058630444328783456,0.4113323816426836
1256,371,1.540527012171465,4.132308094324194,0.0162485187405291,0.8288103385336292,1794.8055918589753,581.8608014547384,7,0.6681119921571144,0.29034387026247127,0.06678456712624349,0.3743833280794602
1257,372,1.5853061564642803,4.215243035869833,0.0489203459384375,0.7841595139898662,1853.1554590459705,600.77587372758,6,0.6582422130375348,0.25160133463377843,0.08101673434036188,0.36308230590725604
1258,373,1.6344015645489025,4.284859878275835,0.0533455586381457,0.7606724772375683,1857.9376322789883,602.3266911111909,6,0.6476381396662906,0.25073028055828317,0.08218326837315115,0.35892932054594656
1259,373,1.6110319541248397,4.346587074233384,0.0101925166094666,0.814488745895425,1853.605980448894,600.9221835655759,8,0.6534757757714016,0.3268993201012492,0.08112667038740677,0.3837981074551574
1260,373,1.6056373043921592,4.3200792787967925,0.0280512610653808,0.8059280061606102,1801.9647130112207,584.1808670515312,7,0.6548382139678679,0.2894952426096702,0.0685306290763249,0.3693430470929457
1261,374,1.6269173179346677,4.313226912884799,0.0255731614152145,0.723748878487525,1753.514561198239,568.4750811092729,3,0.6512499449798854,0.138101143662156,0.056713134100019685,0.3189442613206069
1262,375,1.6385307155180528,4.261354485277268,0.0159518437645444,0.8659407365031236,1792.129852510728,580.9925527582153,7,0.6501091582732162,0.2917209100660525,0.06613176611700654,0.3673994661642042
1263,376,1.624441100646708,4.1752006529081305,-0.00973182041518,0.9123746027429764,1770.223109657686,573.890415932245,9,0.6553792018007729,0.36761616148576715,0.060788343483503426,0.39067303221109034
1264,376,1.641018280838325,4.258259546864619,0.0369171691729843,0.9258286849049916,1887.8613483695724,612.0264655986061,11,0.6512367149118166,0.44228830521280355,0.08948189757619697,0.4200257468014268
1265,375,1.640572029964812,4.341909069076785,0.0674664383936603,0.8080221834031137,1918.0623978495223,621.8179464454898,5,0.6496030401590274,0.21539973078660693,0.09684850373555424,0.3535156864202593
1266,376,1.7386350645731965,4.555794216021928,0.1024262580923335,0.790788380101605,2004.2155676874013,649.7471275136224,6,0.6278603141096264,0.25184717666585077,0.11786242163447506,0.3620570051339483
1267,376,1.8005964324386858,4.6623797483883616,0.0619613678654892,0.8864661186518343,1997.165556017633,647.4615125655497,8,0.613867823528371,0.3295687153316534,0.1161428033962086,0.379260585029707
1268,377,1.859211767008323,4.771459618050272,0.0633914524275647,0.809551917386306,1968.2718742239947,638.0951833686355,8,0.6028002781360067,0.32671622997207544,0.10909532652198414,0.37186357820262056
1269,379,1.844581225754672,4.78591594022337,-0.0048193973644246,0.8706028325089313,1866.30728548064,605.0399859635628,9,0.6091630441673965,0.3660669890172795,0.08422474243671715,0.3787527371031576
